# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	island1_angle (rad)	island2_angle (rad)	Cell_size (m)
0	0.99629104	1.768823e-09	0	-2.7968461e-18	-4.3039775e-18	0	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9941871	0.04525284	0	-2.7961722e-18	-4.303933e-18	0	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9878258	0.090462804	0	-2.7942312e-18	-4.303806e-18	0	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9770527	0.13557883	0	-2.7912558e-18	-4.3035974e-18	0	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9616727	0.18033506	0	-2.7876003e-18	-4.3032723e-18	0	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.94162875	0.22407448	0	-2.7836526e-18	-4.302764e-18	0	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9170998	0.26601675	0	-2.7796859e-18	-4.3020853e-18	0	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8885802	0.30529302	0	-2.7757632e-18	-4.3014054e-18	0	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8565191	0.34147048	0	-2.7718082e-18	-4.300992e-18	0	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.82112485	0.3744339	0	-2.7677587e-18	-4.301027e-18	0	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.78246856	0.4040522	0	-2.763674e-18	-4.3014885e-18	0	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7407839	0.4299702	0	-2.7596962e-18	-4.302154e-18	0	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.69667655	0.45169616	0	-2.7559065e-18	-4.302744e-18	0	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.65111536	0.4687858	0	-2.7521848e-18	-4.303083e-18	0	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6048681	0.4811744	0	-2.7482379e-18	-4.3031813e-18	0	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5583137	0.4890087	0	-2.7437389e-18	-4.303119e-18	0	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5116067	0.49243313	0	-2.7384476e-18	-4.3029662e-18	0	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.46477973	0.4915091	0	-2.732274e-18	-4.3027847e-18	0	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.41784355	0.48617893	0	-2.7252991e-18	-4.3026337e-18	0	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.3708609	0.47626674	0	-2.7177772e-18	-4.302557e-18	0	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.3240121	0.46151954	0	-2.7101164e-18	-4.302539e-18	0	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.27794006	0.44176224	0	-2.702803e-18	-4.3024596e-18	0	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.23350659	0.41709784	0	-2.696242e-18	-4.302233e-18	0	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.1917652	0.3879967	0	-2.6906111e-18	-4.301939e-18	0	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.15333691	0.35497108	0	-2.68589e-18	-4.3018314e-18	0	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.11844672	0.3182961	0	-2.6820384e-18	-4.3021114e-18	0	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.08729976	0.2781029	0	-2.6791222e-18	-4.3027293e-18	0	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.060354773	0.23475659	0	-2.6772712e-18	-4.30341e-18	0	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.038210224	0.18911786	0	-2.6764897e-18	-4.3038708e-18	0	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.021212209	0.14227211	0	-2.6765354e-18	-4.3040573e-18	0	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.009328506	0.09496322	0	-2.67699e-18	-4.3040825e-18	0	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.002316912	0.047510296	0	-2.6774467e-18	-4.3040672e-18	0	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-3.6976955e-10	-2.483527e-10	0	-2.6776298e-18	-4.3040577e-18	0	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0023165161	-0.04750083	0	-2.677447e-18	-4.304067e-18	0	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.009328496	-0.094961934	0	-2.6769906e-18	-4.3040838e-18	0	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.021213915	-0.14226817	0	-2.6765354e-18	-4.304057e-18	0	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.03820964	-0.1891169	0	-2.6764897e-18	-4.3038704e-18	0	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.06035416	-0.2347559	0	-2.6772712e-18	-4.30341e-18	0	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.08729888	-0.2781019	0	-2.6791224e-18	-4.302729e-18	0	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.118447155	-0.31829616	0	-2.682038e-18	-4.3021105e-18	0	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.15333764	-0.35497132	0	-2.6858904e-18	-4.3018314e-18	0	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.19176458	-0.38799652	0	-2.690611e-18	-4.3019385e-18	0	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.23350708	-0.41709775	0	-2.6962421e-18	-4.3022334e-18	0	4.12334	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.27794048	-0.44176194	0	-2.7028031e-18	-4.3024588e-18	0	4.221515	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.3240458	-0.461523	0	-2.7101167e-18	-4.302534e-18	0	4.3196898	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.37085217	-0.47626618	0	-2.7177774e-18	-4.302559e-18	0	4.417865	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.41784456	-0.48617852	0	-2.7253e-18	-4.3026346e-18	0	4.5160394	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.46477482	-0.49151045	0	-2.7322748e-18	-4.3027863e-18	0	4.6142144	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5116066	-0.49243313	0	-2.738448e-18	-4.3029667e-18	0	4.712389	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5583097	-0.4890107	0	-2.7437389e-18	-4.3031193e-18	0	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6048685	-0.4811724	0	-2.748238e-18	-4.3031813e-18	0	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.651118	-0.46878698	0	-2.7521844e-18	-4.3030837e-18	0	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.69667786	-0.4516942	0	-2.7559059e-18	-4.3027437e-18	0	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7407838	-0.4299708	0	-2.7596968e-18	-4.3021544e-18	0	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7824689	-0.40405142	0	-2.763674e-18	-4.3014877e-18	0	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8211252	-0.37443322	0	-2.7677592e-18	-4.3010273e-18	0	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.856484	-0.3415215	0	-2.7718082e-18	-4.300997e-18	0	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.88858044	-0.30529222	0	-2.7757636e-18	-4.301405e-18	0	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.91709995	-0.26601672	0	-2.7796852e-18	-4.3020853e-18	0	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.94162905	-0.22407413	0	-2.7836536e-18	-4.3027644e-18	0	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.96168554	-0.18029638	0	-2.7876016e-18	-4.3032707e-18	0	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.97705185	-0.1355826	0	-2.791256e-18	-4.303598e-18	0	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.98782516	-0.090466	0	-2.794231e-18	-4.3038063e-18	0	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9941871	-0.045252513	0	-2.7961722e-18	-4.3039324e-18	0	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.99629104	1.5839382e-09	0	-2.796846e-18	-4.3039775e-18	0	6.2831855	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9941872	0.04525182	0	-2.7961724e-18	-4.3039324e-18	0.09817477	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9921706	0.09048559	0	-2.795296e-18	-4.3038517e-18	0.09817477	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9858914	0.13573311	0	-2.793154e-18	-4.3036917e-18	0.09817477	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.975202	0.18087865	0	-2.7899801e-18	-4.3034526e-18	0.09817477	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9598998	0.22569406	0	-2.7861284e-18	-4.303104e-18	0.09817477	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9399269	0.2695042	0	-2.7819898e-18	-4.302577e-18	0.09817477	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.91545933	0.31153876	0	-2.777839e-18	-4.3018814e-18	0.09817477	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.886962	0.3509757	0	-2.7737459e-18	-4.301192e-18	0.09817477	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.85496336	0.387214	0	-2.769632e-18	-4.3007626e-18	0.09817477	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.819599	0.42029342	0	-2.7654373e-18	-4.300788e-18	0.09817477	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.78095406	0.45004594	0	-2.7612228e-18	-4.30125e-18	0.09817477	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.739265	0.4761049	0	-2.7571344e-18	-4.3019228e-18	0.09817477	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6951665	0.49795237	0	-2.7532529e-18	-4.3025175e-18	0.09817477	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6495722	0.5151868	0	-2.7494638e-18	-4.302867e-18	0.09817477	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6032489	0.5277282	0	-2.745474e-18	-4.3029774e-18	0.09817477	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5566469	0.5356819	0	-2.7409533e-18	-4.3029236e-18	0.09817477	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5098786	0.5392235	0	-2.7356616e-18	-4.302785e-18	0.09817477	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.46299687	0.5384028	0	-2.7295087e-18	-4.3026176e-18	0.09817477	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.416002	0.5331682	0	-2.7225757e-18	-4.3024844e-18	0.09817477	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.36894885	0.52334285	0	-2.7151174e-18	-4.3024265e-18	0.09817477	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.32206765	0.50867456	0	-2.7075452e-18	-4.3024207e-18	0.09817477	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.27585688	0.48897064	0	-2.7003452e-18	-4.3023645e-18	0.09817477	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.23138687	0.4643649	0	-2.6939227e-18	-4.302146e-18	0.09817477	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.18958911	0.4353071	0	-2.6884522e-18	-4.3018587e-18	0.09817477	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.15111488	0.4023155	0	-2.6839124e-18	-4.3017602e-18	0.09817477	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.11615696	0.3656477	0	-2.6802575e-18	-4.3020543e-18	0.09817477	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.08501407	0.3254914	0	-2.6775532e-18	-4.302676e-18	0.09817477	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.058049854	0.28215998	0	-2.6759247e-18	-4.3033612e-18	0.09817477	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0358963	0.23654161	0	-2.6753747e-18	-4.3038257e-18	0.09817477	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.018897204	0.1897366	0	-2.6756542e-18	-4.3040193e-18	0.09817477	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0070122457	0.14243323	0	-2.6763433e-18	-4.3040577e-18	0.09817477	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	2.7594742e-11	0.094967686	0	-2.6770327e-18	-4.3040573e-18	0.09817477	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.002316625	0.04750347	0	-2.6774461e-18	-4.3040664e-18	0.09817477	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	-6.8986855e-10	5.1050275e-11	0	-2.677491e-18	-4.304094e-18	0.09817477	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0070121023	-0.047475155	0	-2.6772604e-18	-4.3041264e-18	0.09817477	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.018894877	-0.09479313	0	-2.677028e-18	-4.3041115e-18	0.09817477	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.03589117	-0.14167279	0	-2.6772002e-18	-4.303932e-18	0.09817477	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.058027275	-0.18732704	0	-2.67819e-18	-4.3034737e-18	0.09817477	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.084954	-0.23068656	0	-2.6802368e-18	-4.302798e-18	0.09817477	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.1160761	-0.27090007	0	-2.683332e-18	-4.3021875e-18	0.09817477	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.15093224	-0.30760252	0	-2.6873433e-18	-4.301917e-18	0.09817477	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.18932025	-0.340667	0	-2.692205e-18	-4.3020315e-18	0.09817477	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.23101173	-0.3698173	0	-2.6979544e-18	-4.3023347e-18	0.09817477	4.12334	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.27535677	-0.39453465	0	-2.7046072e-18	-4.302575e-18	0.09817477	4.221515	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.32143676	-0.41437915	0	-2.7119863e-18	-4.3026594e-18	0.09817477	4.3196898	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.3681883	-0.42920795	0	-2.7196867e-18	-4.3026982e-18	0.09817477	4.417865	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.41512695	-0.43922102	0	-2.7272246e-18	-4.302789e-18	0.09817477	4.5160394	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.46201754	-0.4446607	0	-2.7341932e-18	-4.302951e-18	0.09817477	4.6142144	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5088037	-0.4457025	0	-2.7403396e-18	-4.303141e-18	0.09817477	4.712389	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5554889	-0.442398	0	-2.7455843e-18	-4.303297e-18	0.09817477	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6020213	-0.43469265	0	-2.7500155e-18	-4.3033625e-18	0.09817477	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.64828134	-0.4224259	0	-2.7538729e-18	-4.303264e-18	0.09817477	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6938324	-0.40547866	0	-2.7574833e-18	-4.3029286e-18	0.09817477	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7379183	-0.38392252	0	-2.761141e-18	-4.302346e-18	0.09817477	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7796269	-0.35814473	0	-2.764967e-18	-4.3016796e-18	0.09817477	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8183252	-0.3286537	0	-2.7688854e-18	-4.30121e-18	0.09817477	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.853736	-0.295847	0	-2.7727582e-18	-4.3011655e-18	0.09817477	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.88589	-0.25973684	0	-2.7765256e-18	-4.3015555e-18	0.09817477	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9144788	-0.22055726	0	-2.7802508e-18	-4.302215e-18	0.09817477	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9390869	-0.17869924	0	-2.7840155e-18	-4.3028753e-18	0.09817477	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9592155	-0.13501388	0	-2.7877548e-18	-4.3033604e-18	0.09817477	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9746879	-0.09029777	0	-2.7912008e-18	-4.3036578e-18	0.09817477	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9855476	-0.045213386	0	-2.7939684e-18	-4.303834e-18	0.09817477	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9919977	6.291601e-10	0	-2.7957036e-18	-4.303926e-18	0.09817477	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9941872	0.04525214	0	-2.796172e-18	-4.303933e-18	0.09817477	6.2831855	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.987826	0.09046195	0	-2.7942308e-18	-4.303806e-18	0.19634955	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9858922	0.13572831	0	-2.7931536e-18	-4.303691e-18	0.19634955	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9796924	0.18100612	0	-2.7908162e-18	-4.3035e-18	0.19634955	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9690775	0.22619931	0	-2.7874529e-18	-4.303236e-18	0.19634955	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.95385545	0.27103615	0	-2.7834185e-18	-4.3028653e-18	0.19634955	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9339269	0.3149731	0	-2.7791066e-18	-4.3023277e-18	0.19634955	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.90950215	0.35710907	0	-2.7747935e-18	-4.301622e-18	0.19634955	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.88105905	0.39660558	0	-2.770554e-18	-4.3009202e-18	0.19634955	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8490506	0.4330169	0	-2.7663103e-18	-4.3004893e-18	0.19634955	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8136869	0.4662255	0	-2.7620034e-18	-4.300517e-18	0.19634955	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7750281	0.4961109	0	-2.7576953e-18	-4.300986e-18	0.19634955	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.73330516	0.5223111	0	-2.7535358e-18	-4.301672e-18	0.19634955	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6891568	0.5442985	0	-2.7496069e-18	-4.3022818e-18	0.19634955	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.64346504	0.56169844	0	-2.7457959e-18	-4.3026503e-18	0.19634955	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5971014	0.57434034	0	-2.741809e-18	-4.302772e-18	0.19634955	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5504267	0.5824067	0	-2.7373144e-18	-4.3027346e-18	0.19634955	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5035827	0.586052	0	-2.7320698e-18	-4.3026143e-18	0.19634955	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.45662287	0.58532506	0	-2.725985e-18	-4.3024687e-18	0.19634955	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.4095472	0.5801756	0	-2.7191422e-18	-4.302358e-18	0.19634955	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.36240575	0.57042664	0	-2.711796e-18	-4.302323e-18	0.19634955	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.31539527	0.5558218	0	-2.7043607e-18	-4.3023434e-18	0.19634955	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.2691666	0.53617543	0	-2.6973237e-18	-4.302292e-18	0.19634955	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.224586	0.5116059	0	-2.6910867e-18	-4.3020845e-18	0.19634955	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.18272568	0.48258418	0	-2.6858238e-18	-4.301804e-18	0.19634955	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.14420198	0.44962266	0	-2.6815053e-18	-4.301713e-18	0.19634955	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.1092368	0.41299638	0	-2.6780837e-18	-4.3020096e-18	0.19634955	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.07803065	0.37283868	0	-2.6756228e-18	-4.3026424e-18	0.19634955	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.05104736	0.32952437	0	-2.6742443e-18	-4.3033294e-18	0.19634955	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.028884416	0.28392985	0	-2.673948e-18	-4.3037947e-18	0.19634955	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.01188399	0.23716728	0	-2.6744799e-18	-4.3039936e-18	0.19634955	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	-1.4238888e-09	0.18987942	0	-2.675415e-18	-4.304043e-18	0.19634955	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.00701219	0.14242883	0	-2.6763437e-18	-4.304057e-18	0.19634955	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.009328607	0.0949648	0	-2.6769908e-18	-4.304084e-18	0.19634955	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.007012103	0.04747572	0	-2.6772612e-18	-4.3041264e-18	0.19634955	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	6.8986855e-10	1.5177108e-09	0	-2.6772488e-18	-4.3041727e-18	0.19634955	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.011886709	-0.047338042	0	-2.6772259e-18	-4.3041644e-18	0.19634955	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.028864946	-0.094206266	0	-2.6775975e-18	-4.303992e-18	0.19634955	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.051003587	-0.13989028	0	-2.6787723e-18	-4.303534e-18	0.19634955	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.07791448	-0.18326299	0	-2.6809869e-18	-4.3028616e-18	0.19634955	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.1090122	-0.2234958	0	-2.6842284e-18	-4.302257e-18	0.19634955	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.14383881	-0.2602293	0	-2.6883639e-18	-4.301993e-18	0.19634955	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.18219121	-0.2933368	0	-2.6933245e-18	-4.302115e-18	0.19634955	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.22383961	-0.3225433	0	-2.6991472e-18	-4.3024257e-18	0.19634955	4.12334	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.26817036	-0.34733963	0	-2.7058449e-18	-4.3026705e-18	0.19634955	4.221515	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.3141741	-0.3672615	0	-2.7132399e-18	-4.302771e-18	0.19634955	4.3196898	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.36088306	-0.3821899	0	-2.7209314e-18	-4.3028236e-18	0.19634955	4.417865	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.4077955	-0.3923128	0	-2.728437e-18	-4.3029224e-18	0.19634955	4.5160394	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.45466173	-0.39787218	0	-2.7353519e-18	-4.303091e-18	0.19634955	4.6142144	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5014381	-0.39903927	0	-2.7414242e-18	-4.303283e-18	0.19634955	4.712389	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.5481134	-0.39586836	0	-2.7465753e-18	-4.3034377e-18	0.19634955	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.59465235	-0.38829917	0	-2.7508915e-18	-4.3034998e-18	0.19634955	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.6408878	-0.3761944	0	-2.7546132e-18	-4.303403e-18	0.19634955	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.68648964	-0.3593857	0	-2.758068e-18	-4.3030634e-18	0.19634955	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7306091	-0.33798242	0	-2.7615493e-18	-4.302482e-18	0.19634955	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.7723723	-0.31234536	0	-2.7651833e-18	-4.30181e-18	0.19634955	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.81113803	-0.2829814	0	-2.7689002e-18	-4.301329e-18	0.19634955	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.8466573	-0.2502493	0	-2.7725632e-18	-4.30126e-18	0.19634955	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.878862	-0.2142744	0	-2.7761147e-18	-4.3016308e-18	0.19634955	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9075412	-0.17518239	0	-2.7796189e-18	-4.3022677e-18	0.19634955	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.93224555	-0.133401	0	-2.7831573e-18	-4.3029042e-18	0.19634955	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9524908	-0.089737944	0	-2.7866716e-18	-4.3033637e-18	0.19634955	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9680449	-0.045079254	0	-2.7898953e-18	-4.3036346e-18	0.19634955	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.9790057	3.904656e-10	0	-2.7924455e-18	-4.3037777e-18	0.19634955	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.98554796	0.0452126	0	-2.7939688e-18	-4.3038344e-18	0.19634955	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
